name,total_hg19_counts,total_mm10_counts,unique_hg19_genes,unique_mm10_genes,hg19_unique_count_ratio,mm10_unique_count_ratio,hg19_multiplet,mm10_multiplet,hg19_mm10_multiplet,Multiplet,Multiplet_Type,Droplet_Contents
alignments.possorted.tagged_BC04199_N02,3129,48,2959,48,0.993059289530991,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04200_N03,3666,50,3443,47,0.992352983677897,0.984183272022626,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04201_N05,29,7219,29,6250,1,0.983776753420866,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04203_N03,3594,49,3329,49,0.990644481168615,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04204_N02,2383,14,2279,14,0.994261473098686,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04205_N03,18,3990,18,3672,1,0.989983200595387,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04206_N03,16,5213,16,4728,1,0.988590461083441,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04207_N04,3685,50,3474,50,0.992819815813391,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04208_N04,33,4606,33,4218,1,0.98956757335219,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04209_N05,4322,49,4060,47,0.992529954948294,0.989292235198835,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04210_N01,8,2015,8,1923,1,0.993857724938571,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04211_N03,21,3781,21,3462,1,0.989300217358891,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04212_N05,3500,36,3319,36,0.99349312946222,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04213_N01,2018,22,1933,21,0.994345006444393,0.984950056061394,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04214_N03,3952,37,3685,36,0.991553797632243,0.99241218580678,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04216_N04,37,6664,37,5972,1,0.987547466158034,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04217_N06,3926,43,3693,41,0.992606745939691,0.987337007464578,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04218_N03,18,4681,18,4280,1,0.989402920025297,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04219_N03,3861,37,3633,37,0.992629881165587,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04220_N03,3297,42,3096,41,0.992235056419999,0.993552787153476,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04221_N04,3786,47,3540,47,0.991845758840825,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04222_N03,16,3476,16,3273,1,0.992619832315996,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04223_N02,1752,20,1692,20,0.995334180972382,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04224_N03,3603,41,3372,41,0.991909077143905,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04225_N01,1714,28,1652,27,0.995052343512334,0.989086010759597,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04226_N01,1402,27,1375,27,0.997316176755248,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04227_N03,3664,42,3456,39,0.992878213143164,0.980172679845428,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04228_N04,4123,51,3820,51,0.990830424425985,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04229_N02,2494,38,2384,38,0.994232912787415,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04230_N05,5216,49,4719,49,0.988301410777697,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04231_N04,4252,42,3961,40,0.991515055208429,0.986946367883676,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04232_N03,3174,39,2996,39,0.992841825497053,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04233_N04,3556,53,3359,52,0.993029564894499,0.995202318775182,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04234_N03,3294,39,3102,38,0.992585602406495,0.992909772262,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04235_N04,2698,23,2552,23,0.992958035584611,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04236_N02,2817,28,2642,28,0.991925868193392,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04237_N03,3270,37,3067,35,0.992080353252639,0.984610602484143,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04238_N03,3810,65,3557,65,0.991666647390676,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04239_N03,3154,25,2967,25,0.992413491862354,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04240_N03,20,3512,20,3232,1,0.989822986768954,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04241_N02,18,4124,18,3786,1,0.989727586829508,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04242_N04,3890,47,3608,47,0.990895952287538,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04243_N03,3546,46,3366,46,0.993626398634405,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04244_N02,3823,47,3571,46,0.991733359676176,0.99441418681938,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04245_N05,3679,28,3420,28,0.991108781746954,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04246_N01,18,2075,18,1976,1,0.993599323202429,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04247_N04,30,4112,30,3857,1,0.992306845996503,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04248_N02,2843,34,2686,33,0.992856848499484,0.991534341726749,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04249_N04,3530,35,3323,35,0.992602584355411,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04250_N03,4675,73,4251,73,0.988748510246415,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04251_N03,26,5365,26,4843,1,0.988080325475103,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04252_N03,2567,25,2432,25,0.993118402049349,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04253_N05,25,5228,23,4670,0.97409604673319,0.986817032163411,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04254_N03,3966,42,3712,42,0.992011694061113,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04255_N04,22,5133,22,4670,1,0.988935235648762,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04256_N03,4100,49,3855,47,0.992593115061952,0.989292235198835,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04257_N03,2657,35,2552,34,0.994886424615024,0.991846779451149,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04258_N04,28,5428,28,4871,1,0.987409305463663,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04259_N03,2279,36,2179,36,0.994196373205672,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04260_N02,2253,34,2163,34,0.994719375681023,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04261_N03,3222,35,3045,35,0.993005313275732,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04262_N05,30,5942,30,5341,1,0.987728962378387,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04263_N04,4297,39,4022,39,0.992094142537703,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04264_N02,10,3240,10,3053,1,0.992645527736324,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04265_N02,2917,31,2743,31,0.992291165490741,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04266_N03,3364,32,3174,32,0.992840914174207,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04267_N04,2996,31,2853,31,0.993890469743468,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04268_N05,20,6036,19,5496,0.982877877692756,0.98923427485822,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04269_N03,3548,36,3293,35,0.99087548451042,0.99213876710281,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04270_N03,28,4430,27,4026,0.989086010759597,0.988610708306441,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04271_N02,2439,27,2327,27,0.993972795847868,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04272_N02,20,3403,20,3188,1,0.991974874222083,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04273_N02,22,3554,22,3321,1,0.991706310483552,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04274_N04,23,5313,23,4790,1,0.98791941011583,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04275_N02,2175,27,2072,27,0.993686961077897,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04276_N02,2476,25,2389,25,0.995422618735297,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04277_N02,2119,44,2033,44,0.994590237634375,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04278_N03,3304,45,3113,44,0.992651144152437,0.994096441196862,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04279_N04,33,5984,33,5425,1,0.98872334200939,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04280_N03,2709,33,2589,33,0.994267972797366,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04281_N03,3666,39,3427,39,0.991785416607052,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04282_N02,2753,23,2616,23,0.993555313765155,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04283_N04,23,5420,22,4953,0.985823044308292,0.989520362605048,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04284_N04,3920,53,3653,53,0.991473989480068,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04285_N02,2452,30,2361,30,0.995154335566595,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04286_N02,22,2803,22,2655,1,0.993166720469502,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04287_N04,3845,41,3589,39,0.991653068057841,0.9865330685183,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04288_N02,2946,23,2758,23,0.991745010268153,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04289_N03,3255,37,3058,37,0.99228096278668,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04290_N03,2788,129,2656,128,0.993885948121181,0.99839867472352,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04291_N03,4913,39,4485,39,0.989276456728663,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04292_N02,949,245,918,243,0.995155444559897,0.998510019546353,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04293_N03,2750,42,2579,41,0.991893383346618,0.993552787153476,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04294_N02,2820,44,2679,44,0.99354354018745,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04295_N04,19,3694,17,3454,0.962225185885254,0.991822121009963,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04296_N05,3937,38,3669,36,0.99148364553455,0.985136511165321,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04297_N03,2998,47,2837,45,0.993105132696154,0.988705598735897,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04298_N02,2597,35,2480,35,0.994136642766897,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04299_N05,2233,1682,2119,1620,0.993204382634795,0.994943627783261,FALSE,FALSE,TRUE,TRUE,Human + Mouse,Human + Mouse
alignments.possorted.tagged_BC04300_N05,17,5895,16,5309,0.978602168472904,0.987940252129922,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04301_N03,21,2129,21,1985,1,0.990861314595984,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04302_N03,3234,24,3063,24,0.993277844324895,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04303_N01,1859,21,1798,21,0.995567921658816,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04304_N03,3244,193,3070,192,0.993180883290582,0.999012897075329,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04305_N04,4725,47,4376,47,0.990930632734991,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04306_N02,16,3494,16,3223,1,0.990104600648116,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04307_N04,4210,49,3903,49,0.990926880500775,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04308_N03,2741,34,2587,34,0.992695383570841,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04309_N03,3667,33,3442,31,0.992284611341785,0.98211919869119,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04310_N02,18,3231,18,3018,1,0.991560308134445,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04311_N03,27,4562,27,4221,1,0.990779312110103,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04312_N02,3585,25,3351,25,0.991752758033867,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04313_N05,24,6399,24,5768,1,0.988154090801147,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04314_N03,3268,30,3052,30,0.991549477767268,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04315_N03,3370,24,3137,24,0.991179521931734,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04316_N05,37,6364,37,5721,1,0.987838721168535,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04317_N03,4006,40,3740,36,0.991717530711466,0.971438341380246,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04318_N05,25,6817,25,6073,1,0.986907841018382,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04319_N05,29,5918,29,5327,1,0.987887024193121,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04320_N02,10,3916,10,3658,1,0.991761681598342,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04321_N05,4014,48,3758,46,0.992057727790193,0.989006095447156,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04322_N03,3615,51,3369,50,0.991397875484734,0.994963503179957,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04323_N04,4733,36,4323,35,0.989292569436128,0.99213876710281,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04324_N05,3866,48,3638,46,0.992640862008071,0.989006095447156,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04325_N05,3776,63,3531,62,0.991855183800422,0.996138107398603,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04326_N04,3855,42,3596,42,0.991577107095496,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04327_N03,2612,49,2487,49,0.993767177482147,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04328_N02,2716,27,2591,27,0.994041126633522,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04329_N03,3198,48,3003,48,0.992204258285227,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04330_N04,3773,24,3517,24,0.991468518619052,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04331_N03,3186,40,3000,40,0.992542767921611,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04332_N04,26,4544,26,4080,1,0.987210130291818,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04333_N05,3976,46,3742,46,0.992681487703515,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04335_N03,881,28,830,27,0.991206102582368,0.989086010759597,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04336_N04,3801,34,3581,34,0.992766958853474,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04337_N04,3493,56,3302,55,0.993107494225736,0.995523743790102,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04338_N03,15,4757,15,4366,1,0.989870534294017,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04339_N04,3137,40,2975,38,0.993414141851825,0.986095155717179,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04340_N05,3850,41,3596,41,0.991732988119668,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04341_N05,5577,34,5031,34,0.988056182076627,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04342_N03,2664,41,2534,40,0.993657161612684,0.993350711351002,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04343_N04,94,5242,93,4814,0.997645917857127,0.9900548567437,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04344_N02,2826,22,2695,22,0.994027134246285,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04345_N03,2627,38,2485,38,0.992942254273185,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04346_N03,3225,37,3071,35,0.993943359689013,0.984610602484143,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04347_N02,3143,31,2988,31,0.993719866995818,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04348_N04,19,5053,17,4638,0.962225185885254,0.989950571481804,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04349_N04,4625,37,4229,36,0.989393487916094,0.99241218580678,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04350_N02,27,2628,27,2467,1,0.991970988485452,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04351_N01,4,1962,4,1889,1,0.994998921824657,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04352_N02,8,2132,8,2024,1,0.993217742430526,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04353_N01,1262,138,1229,138,0.996289180339793,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04354_N04,16,5375,16,4869,1,0.98848945371004,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04355_N02,16,2739,16,2598,1,0.993322975704624,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04356_N02,14,3559,14,3330,1,0.991866773613957,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04357_N02,3083,30,2903,28,0.992511697578192,0.979715122721506,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04358_N02,3036,31,2876,31,0.993247889733765,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04359_N04,5849,42,5266,42,0.987894935343405,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04360_N03,3288,34,3109,34,0.993087415922163,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04361_N04,22,4574,22,4210,1,0.990160887846737,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04362_N02,1747,22,1687,22,0.995318799738765,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04363_N01,846,638,836,628,0.998235930217369,0.997553841842362,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04364_N03,19,4311,19,3962,1,0.989912569926736,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04365_N02,2826,36,2692,36,0.993886974918166,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04366_N05,25,4876,25,4446,1,0.989128648017503,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04367_N03,2849,53,2715,52,0.993943711163286,0.995202318775182,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04368_N05,4362,48,4052,48,0.991203574282426,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04369_N02,2789,12,2643,12,0.993222551131543,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04370_N03,2842,45,2701,43,0.993601072689704,0.98805715657773,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04371_N03,2515,33,2416,33,0.994871088193321,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04372_N02,1712,60,1657,60,0.995614276966141,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04373_N05,2859,53,2638,50,0.989890856707048,0.985323772308761,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04374_N03,3038,32,2849,31,0.991990059652946,0.990839262077375,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04375_N01,1557,28,1516,28,0.996369560312793,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04376_N02,2212,36,2134,36,0.99533880145582,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04377_N04,33,5032,33,4564,1,0.988547280617248,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04378_N02,2278,27,2188,27,0.994785965157088,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04379_N01,939,205,920,201,0.99701353393276,0.996298133733253,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04380_N04,22,6741,22,5955,1,0.985937206045798,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
alignments.possorted.tagged_BC04381_N03,3474,35,3273,35,0.992689903169047,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04382_N02,3211,28,3021,28,0.992445880391219,1,FALSE,FALSE,FALSE,FALSE,Singlet,Human
alignments.possorted.tagged_BC04383_N03,14,4442,14,4053,1,0.989088116985227,FALSE,FALSE,FALSE,FALSE,Singlet,Mouse
